gene	lfcA	lfcB
gene7111	0	0
gene7112	0	1.70068040364702
gene7113	0	0
gene7114	0	-0.192112121815617
gene7115	0	0
gene7116	0	0
gene7117	0	0
gene7118	0	0
gene7119	0	0
gene7120	0	0
gene7121	0	0
gene7122	0	0
gene7123	0	0
gene7124	0	0
gene7125	0	0
gene7126	0	0
gene7127	0	0
gene7128	0	0
gene7129	0	-0.132528622228584
gene7130	0	0
gene7131	0	0
gene7132	0	0
gene7133	0	0
gene7134	0	0
gene7135	0	0
gene7136	0	0
gene7137	0	0
gene7138	0	0
gene7139	0	0
gene7140	0	0
gene7141	0	0
gene7142	0	0
gene7143	0	0.647979333822294
gene7144	0	0
gene7145	0	0
gene7146	0	0
gene7147	-0.490127686432574	0
gene7148	0	0
gene7149	0	0
gene7150	0	0
gene7151	0	0
gene7152	0	0
gene7153	0	0
gene7154	0	0
gene7155	0	0
gene7156	0	0
gene7157	0	0
gene7158	-0.048315893823264	1.75723508910264
gene7159	0	0
gene7160	0	0
gene7161	0	0
gene7162	0	0
gene7163	0	0
gene7164	0	0
gene7165	0	0
gene7166	0	0
gene7167	0	0
gene7168	0	1.87392877110577
gene7169	0	0
gene7170	0	0
gene7171	0	0
gene7172	0	0
gene7173	0	0
gene7174	0	0
gene7175	0	0
gene7176	0	0
gene7177	-1.06468210225492	0
gene7178	0	0
gene7179	0	0
gene7180	0	0
gene7181	0	0
gene7182	0	0
gene7183	0	0
gene7184	0	0
gene7185	0	0
gene7186	0	0
gene7187	0	0
gene7188	0	0
gene7189	0	0
gene7190	0	0
gene7191	0	0
gene7192	0	0
gene7193	0	0
gene7194	0	0
gene7195	0	0
gene7196	-0.143823106823734	0
gene7197	0	0.8229524130724
gene7198	0	0
gene7199	0	0
gene7200	0	0.840230904080294
gene7201	0	0
gene7202	0	0
gene7203	0	0
gene7204	0	0
gene7205	0	0
gene7206	0	0
gene7207	0	0
gene7208	0	0
gene7209	0	0
gene7210	0	0.629233098130246
gene7211	0	-0.0647057977538573
gene7212	0	0
gene7213	0	0
gene7214	0	0
gene7215	0	0
gene7216	0	0
gene7217	0	0
gene7218	0	0
gene7219	0	0
gene7220	-2.76966003608093	0
gene7221	0	0
gene7222	0	0
gene7223	0	0
gene7224	0	0
gene7225	0	2.09853478180128
gene7226	0	-0.0377046738586174
gene7227	0	0
gene7228	0	0
gene7229	0	0
gene7230	0	0
gene7231	0	0
gene7232	0	0
gene7233	0	0
gene7234	0	0
gene7235	0	0
gene7236	0	0
gene7237	0	0
gene7238	0	-0.161776738530564
gene7239	0	0
gene7240	-0.367963364265186	0
gene7241	0	0
gene7242	0	0
gene7243	0	0
gene7244	0	0
gene7245	0	0
gene7246	0	0
gene7247	0	0
gene7248	0	0
gene7249	0	1.95727246775983
gene7250	0	0
gene7251	0	0
gene7252	0	0
gene7253	0	0
gene7254	0	0
gene7255	0	0
gene7256	0	0.0990585218134274
gene7257	0	0
gene7258	0	0
gene7259	0	0
gene7260	0	0
gene7261	0	0
gene7262	0	0
gene7263	0	0
gene7264	0	-0.462390621867837
gene7265	0	0
gene7266	0	0
gene7267	0	0
gene7268	0	0
gene7269	0	0
gene7270	0	0
gene7271	0	0
gene7272	0	0
gene7273	-1.80695145506844	0
gene7274	0	0
gene7275	0	0
gene7276	0	0
gene7277	0	0
gene7278	0	0
gene7279	0	0
gene7280	0	0
gene7281	0	0
gene7282	0	0
gene7283	0	0
gene7284	0	0
gene7285	0	0
gene7286	0	0
gene7287	0	0
gene7288	0	0
gene7289	0	0
gene7290	0	0
gene7291	0	0
gene7292	1.18371970858949	0
gene7293	0	0
gene7294	0	0
gene7295	0	0
gene7296	0.248441533175019	0
gene7297	0	0
gene7298	0	0
gene7299	0	0
gene7300	0	0
gene7301	-3.35517256857555	0
gene7302	0	0
gene7303	0	0
gene7304	0	0
gene7305	0	0
gene7306	0	0
gene7307	0	0
gene7308	0	0
gene7309	0	1.87323318669334
gene7310	0	0
gene7311	0	0
gene7312	0	0
gene7313	0	1.05705209294008
gene7314	0	0.184878567918465
gene7315	0	0
gene7316	0	-0.529847209173465
gene7317	0	-0.568562226516337
gene7318	0.319468312055598	0
gene7319	0	0
gene7320	0	0
gene7321	0.590772678816322	0
gene7322	0	0
gene7323	0	0
gene7324	0	0
gene7325	0	0
gene7326	0	0
gene7327	0	0
gene7328	0	0
gene7329	0	0
gene7330	0	0
gene7331	0	0
gene7332	1.81855585401931	0
gene7333	0	0
gene7334	0	0
gene7335	0	0
gene7336	-0.161380312192544	0
gene7337	0	0
gene7338	0	0
gene7339	0	0
gene7340	0	0
gene7341	0	0
gene7342	0	0
gene7343	0	0
gene7344	0	0
gene7345	0	0
gene7346	0	0
gene7347	1.16169912934443	0
gene7348	0	0
gene7349	0	0
gene7350	0	0
gene7351	0	0
gene7352	0	0
gene7353	2.19386773715593	0
gene7354	0	0
gene7355	0	0
gene7356	0	0
gene7357	0	-0.579205334477458
gene7358	0	0
gene7359	0	-0.553409539858947
gene7360	0	0
gene7361	0	0
gene7362	0	-2.08186272026007
gene7363	0	0
gene7364	0	0
gene7365	0	0
gene7366	0	0
gene7367	0	0
gene7368	0	0
gene7369	0	0
gene7370	0	0
gene7371	0	0
gene7372	0	0
gene7373	0	0
gene7374	0	0
gene7375	0	0
gene7376	0	0
gene7377	0	0
gene7378	0	0
gene7379	0	0
gene7380	0	0
gene7381	0	-1.00507932283975
gene7382	0	0
gene7383	0	0
gene7384	0	0
gene7385	0	0
gene7386	0	1.46172192652172
gene7387	0	0
gene7388	0	0
gene7389	0	0
gene7390	0	0
gene7391	0	0
gene7392	0	0
gene7393	0	0
gene7394	0	0
gene7395	0	0.411120602525275
gene7396	0.522547580930646	0
gene7397	0	0
gene7398	0	0
gene7399	0	0
gene7400	0	0
gene7401	0	0
gene7402	0	0
gene7403	0	1.55390749005037
gene7404	0.143087158851968	0
gene7405	0	0
gene7406	0	0
gene7407	0	0
gene7408	0	0
gene7409	0	0
gene7410	0	0
gene7411	-1.4863559649959	0.392238383445701
gene7412	0	0
gene7413	0	0
gene7414	0	0
gene7415	0	0
gene7416	0	0
gene7417	0	0
gene7418	0	0
gene7419	0	-1.89284200315945
gene7420	0	0
gene7421	0	0
gene7422	0	0
gene7423	0	0
gene7424	0	0
gene7425	0	0
gene7426	0	0
gene7427	1.37971276979922	0
gene7428	0	0
gene7429	0	0
gene7430	0	0
gene7431	0	0
gene7432	0	-0.282910399284514
gene7433	0	0
gene7434	0	0
gene7435	0	0
gene7436	0	0
gene7437	0	0
gene7438	0	0
gene7439	0	0
gene7440	0	0
gene7441	0	0
gene7442	0	0
gene7443	0	0.391998912708854
gene7444	0	0
gene7445	0	0
gene7446	0	0
gene7447	0	0
gene7448	0	0
gene7449	0	0
gene7450	0	0
gene7451	0	0
gene7452	0	0
gene7453	0	0
gene7454	0	0
gene7455	0	0
gene7456	0	0
gene7457	0	0.669914248740422
gene7458	0	0
gene7459	0	0
gene7460	0	0
gene7461	0	0
gene7462	1.98196060192507	0
gene7463	0	0
gene7464	0	0
gene7465	0	0
gene7466	0	0
gene7467	0	0
gene7468	0	0
gene7469	0	0
gene7470	0	0
gene7471	0	0
gene7472	0	0
gene7473	0	0.606659364095804
gene7474	0	0
gene7475	0.500358288153174	0
gene7476	0	0
gene7477	0	0
gene7478	0	0
gene7479	0	0
gene7480	0	-0.818675490041704
gene7481	0	0
gene7482	0	0
gene7483	0	0
gene7484	0	0
gene7485	0	0
gene7486	0	0
gene7487	0	0
gene7488	0	0
gene7489	1.94413257990908	0
gene7490	0	0
gene7491	0	0
gene7492	0	0
gene7493	0	0
gene7494	0	0
gene7495	0	0
gene7496	0	0
gene7497	0	0
gene7498	0	0
gene7499	0	0
gene7500	0	0.717320046406373
gene7501	0	-2.65166390063643
gene7502	0	0
gene7503	0	0
gene7504	0	0
gene7505	0	0
gene7506	0	0
gene7507	0	0
gene7508	0	0
gene7509	0	0
gene7510	0	0
gene7511	0	0
gene7512	0	0.85268950822006
gene7513	0	0
gene7514	0	0
gene7515	0	0
gene7516	0	0
gene7517	0	0
gene7518	0	0
gene7519	1.07006954962551	-0.3349036308895
gene7520	0	0
gene7521	0	0
gene7522	0	0
gene7523	0	0
gene7524	0	0
gene7525	0	0
gene7526	0	0
gene7527	0	-0.344522208506338
gene7528	0	0
gene7529	0	0
gene7530	0	0
gene7531	0	0
gene7532	0	0
gene7533	0	0
gene7534	0	0
gene7535	0	0
gene7536	0	0
gene7537	0	0
gene7538	0	0
gene7539	0	0
gene7540	0	0
gene7541	0	0
gene7542	2.45458669472847	0
gene7543	0	0
gene7544	0	0
gene7545	0	0
gene7546	0	0
gene7547	0	0
gene7548	1.06511195639228	0
gene7549	0	0
gene7550	0	0
gene7551	0	0
gene7552	0	0
gene7553	0	0
gene7554	0	0
gene7555	0	0
gene7556	0	0
gene7557	0	0
gene7558	0	0
gene7559	0	0
gene7560	0	0
gene7561	0	0
gene7562	0	0
gene7563	0	0
gene7564	0	0
gene7565	0	0
gene7566	0	0
gene7567	0	0
gene7568	0	0
gene7569	0	0
gene7570	0	0
gene7571	-0.329310934401303	0
gene7572	0	0
gene7573	0	0
gene7574	0	0
gene7575	0	0
gene7576	0	0
gene7577	0	0
gene7578	0.714953580725491	0
gene7579	0	0
gene7580	-0.24241767979885	0
gene7581	0	0
gene7582	0	0
gene7583	1.58519917777715	0
gene7584	0	0
gene7585	0	0
gene7586	0	0
gene7587	0	0
gene7588	0	0
gene7589	0	0
gene7590	0	0
gene7591	0	0
gene7592	1.2625964369646	0
gene7593	0	2.54432610543767
gene7594	-1.52283071510378	0
gene7595	0	0
gene7596	0	-0.790163323053296
gene7597	0	0
gene7598	1.24628486245424	0
gene7599	0	0
gene7600	0	0
gene7601	0.109512016958705	0
gene7602	0	0
gene7603	0	0
gene7604	0	0
gene7605	0	0
gene7606	0	0
gene7607	0	0
gene7608	0	0
gene7609	0	0
gene7610	0	0
gene7611	0	0
gene7612	0	0
gene7613	-1.64071661641065	0
gene7614	0	0
gene7615	0	0
gene7616	0	0
gene7617	0	0
gene7618	0	0
gene7619	0	0
gene7620	0	0
gene7621	0	0
gene7622	0	0
gene7623	0	0
gene7624	0	0
gene7625	-0.673519590355668	0
gene7626	0	0
gene7627	0	0
gene7628	0	0
gene7629	0	-0.521767298259447
gene7630	0.342976466932672	0
gene7631	0	-0.734285024799414
gene7632	0	0
gene7633	1.44170261429067	0
gene7634	0	0
gene7635	0	0
gene7636	0	0
gene7637	0	0
gene7638	0	0
gene7639	0	0
gene7640	0.159762623137737	0
gene7641	-1.23178989523984	0
gene7642	0	-0.751640531347147
gene7643	0	0
gene7644	0	0
gene7645	0	0
gene7646	0	0
gene7647	0	0
gene7648	-2.51667441777405	0
gene7649	0	0
gene7650	1.06113503806799	0
gene7651	0	0
gene7652	0	0.0522222790582091
gene7653	0	0
gene7654	0	0
gene7655	0	0
gene7656	0	0
gene7657	0	0
gene7658	0	0
gene7659	0	0
gene7660	0	0
gene7661	0.928438320271393	0
gene7662	0	0
gene7663	0	0
gene7664	0	0
gene7665	0	0
gene7666	0	0
gene7667	0	0
gene7668	0	0
gene7669	0	0
gene7670	0	0
gene7671	0	0
gene7672	0	0
gene7673	0	0
gene7674	0	0
gene7675	0	0
gene7676	0	-0.632851211734543
gene7677	0	0
gene7678	0	0
gene7679	0	-0.378088197235664
gene7680	0	0
gene7681	0	0
gene7682	0	0
gene7683	0	0
gene7684	0	0
gene7685	0	0
gene7686	0	0
gene7687	0	0
gene7688	0	1.0445013257909
gene7689	0	0
gene7690	0	0
gene7691	0	0.320593680074305
gene7692	0	0
gene7693	0	0.017272689066591
gene7694	0	0
gene7695	-1.06331296360139	0
gene7696	0	0
gene7697	0	0
gene7698	0	0
gene7699	0	0
gene7700	0	0
gene7701	3.09273566919279	0
gene7702	0	0
gene7703	0	0.722502897001807
gene7704	0	0
gene7705	0	0
gene7706	0	0
gene7707	0	0
gene7708	0	0
gene7709	0	0
gene7710	0	-0.979845473407649
gene7711	0	0
gene7712	0	0
gene7713	0	0
gene7714	0	0
gene7715	0	0
gene7716	-0.8051784826797	0
gene7717	0	0
gene7718	0	0
gene7719	0	0
gene7720	0	0
gene7721	-0.113684200783296	0
gene7722	0	0
gene7723	0	0.250284438155037
gene7724	0	0
gene7725	0	0
gene7726	0	0
gene7727	0	0
gene7728	-0.316550470971149	0
gene7729	0	0
gene7730	0	0
gene7731	0	0
gene7732	0	0
gene7733	-0.785692364393885	0
gene7734	0	0
gene7735	0	0
gene7736	0	0
gene7737	0	0
gene7738	0	0
gene7739	0	0
gene7740	0	0
gene7741	0	0
gene7742	0	0
gene7743	0	-0.220881187684731
gene7744	0	0
gene7745	0	0
gene7746	0	0
gene7747	0	0
gene7748	0	0
gene7749	0	0
gene7750	0	0
gene7751	0	0
gene7752	0	0
gene7753	0	0
gene7754	0	0
gene7755	0	0
gene7756	0	-0.611696233778579
gene7757	0	-0.545648637182304
gene7758	0	0
gene7759	0	0
gene7760	0	0
gene7761	0	0
gene7762	0	0
gene7763	0	0.136133492536043
gene7764	0	0
gene7765	0	0
gene7766	0	0
gene7767	0	0
gene7768	0	0
gene7769	2.33194640274377	0
gene7770	0	0
gene7771	-1.24483262916786	0
gene7772	-0.245310348697805	0
gene7773	0	0
gene7774	0	0
gene7775	0	0
gene7776	0	0
gene7777	0	0
gene7778	0	0
gene7779	0	0
gene7780	0	0
gene7781	0	0
gene7782	0	0
gene7783	0	0
gene7784	0	0
gene7785	0.977945709536328	0
gene7786	0.708926012190253	0
gene7787	0	0
gene7788	0	0
gene7789	0	0
gene7790	0	0
gene7791	0	0
gene7792	0	0
gene7793	0	0
gene7794	0	0
gene7795	0	0
gene7796	0	0
gene7797	0	0
gene7798	0	0
gene7799	0	0
gene7800	0	0
gene7801	0	0
gene7802	0	0
gene7803	0	0
gene7804	0	0
gene7805	0	0
gene7806	0	0
gene7807	0	0
gene7808	0	0
gene7809	0	0
gene7810	0	0
gene7811	0	0
gene7812	-0.835570213865474	-0.755801987655228
gene7813	0	0
gene7814	0	0
gene7815	0	0
gene7816	0	1.74341001719842
gene7817	0	0
gene7818	0.571198455818378	0
gene7819	0	0
gene7820	0	0
gene7821	0	0
gene7822	0	0
gene7823	0	0
gene7824	0	0
gene7825	0	0
gene7826	0.439790687516006	0
gene7827	0	1.25296086427764
gene7828	0	0
gene7829	0	0
gene7830	0.612238021011672	0
gene7831	0	0
gene7832	-0.624853106814313	0
gene7833	0	0
gene7834	0	0
gene7835	0	0
gene7836	0	0
gene7837	0	0
gene7838	0	0
gene7839	-0.0189055534991877	0
gene7840	0	0
gene7841	0	0
gene7842	0	0
gene7843	0	0
gene7844	0	0
gene7845	-1.85670985477205	0
gene7846	0	0
gene7847	0	0
gene7848	0	0
gene7849	-0.162210488616787	0
gene7850	0	0
gene7851	0	0
gene7852	0	0
gene7853	0	0
gene7854	0	0
gene7855	0	0
gene7856	0	0
gene7857	0	0
gene7858	0	0
gene7859	0	0
gene7860	0	0
gene7861	0	0
gene7862	0	0
gene7863	0	0
gene7864	0	1.46100938666158
gene7865	0	0
gene7866	0	0
gene7867	-0.338681397210089	0
gene7868	0	0
gene7869	0	0
gene7870	0	0
gene7871	0	0
gene7872	0	0
gene7873	0	0
gene7874	0	0
gene7875	0	0
gene7876	0	0
gene7877	0	0
gene7878	0	0
gene7879	0	0
gene7880	0	0
gene7881	0	0
gene7882	0	0
gene7883	-1.39372367495621	-0.980373714900152
gene7884	0	0
gene7885	0	0
gene7886	0	0
gene7887	0	0
gene7888	0	0
gene7889	0	0
gene7890	0	0
gene7891	0	0
gene7892	0	0
gene7893	0	0
gene7894	0	0
gene7895	0	0
gene7896	0	1.04541846057097
gene7897	0	0
gene7898	0	0
gene7899	0	0
gene7900	0	0
gene7901	0	0
gene7902	0	0
gene7903	0	0
gene7904	0	0
gene7905	0	0
gene7906	0	0
gene7907	0	0
gene7908	0	1.14626687737
gene7909	0	0
gene7910	0	0
gene7911	0	0
gene7912	0	0
gene7913	0	0
gene7914	0	0
gene7915	0	0
gene7916	0	0
gene7917	0	0
gene7918	0	0
gene7919	0	0
gene7920	0	0
gene7921	0	0
gene7922	0	0
gene7923	0	0
gene7924	0	0
gene7925	0	0
gene7926	0	0
gene7927	0	0.834112366332106
gene7928	-0.373048259377957	0
gene7929	0	0
gene7930	0	0
gene7931	0	0
gene7932	-0.556444103299414	0
gene7933	0	0
gene7934	0	0.720150190649281
gene7935	0	0
gene7936	0	0
gene7937	0	0
gene7938	0	-2.22839860942978
gene7939	0	0
gene7940	0	0
gene7941	0	0
gene7942	0	0
gene7943	0	0
gene7944	0	0
gene7945	0	0
gene7946	0	0
gene7947	0	0
gene7948	0	0
gene7949	0.725490219520678	0
gene7950	0	0
gene7951	0	0
gene7952	1.47409723746017	0
gene7953	0	0
gene7954	0	0.300790786139935
gene7955	0	0
gene7956	0.15252292651554	0
gene7957	0	0
gene7958	0	0
gene7959	0	0
gene7960	0	0
gene7961	0	0
gene7962	0	0
gene7963	0	0
gene7964	0	0
gene7965	0	0
gene7966	0	0
gene7967	0	0
gene7968	0	0
gene7969	0	0
gene7970	0.0600171930998821	0
gene7971	0	0
gene7972	0	0
gene7973	0	0
gene7974	-1.46652569272224	0
gene7975	0	0
gene7976	0	0
gene7977	0	0
gene7978	0	0
gene7979	0	0
gene7980	0	0
gene7981	0	0
gene7982	0	-1.53327905673201
gene7983	0	0
gene7984	0	0
gene7985	0	0
gene7986	-0.574984199731146	0
gene7987	0.798013794183884	0
gene7988	0	0
gene7989	0	0
gene7990	0	0
gene7991	0	0
gene7992	0	1.57327158499144
gene7993	0	0
gene7994	0	0
gene7995	0	0
gene7996	0	0
gene7997	0	0
gene7998	0	0
gene7999	0	0
gene8000	0	0
